product_index,filepath,embedding,title
20,Himesh/cardigan/img_00000021.jpg,"[0.020298512652516365, 0.009052610956132412, -0.10253030061721802, -0.3044869899749756, -0.2992767095565796, 0.028133241459727287, 0.08609829097986221, -0.0033546295017004013, -0.033340711146593094, 0.173476442694664, -0.025132618844509125, -0.1236422136425972, -0.05374149605631828, -0.0685916543006897, 0.1059902012348175, -0.12043777108192444, -0.031283218413591385, -0.1158859133720398, 0.1349182426929474, -0.04921800270676613, -0.18989518284797668, -0.0360867939889431, -0.03556497022509575, -0.12959854304790497, -0.2100694477558136, -0.031156467273831367, -0.08839055150747299, 0.08879619091749191, -0.09081342816352844, 0.1539560854434967, 0.16781960427761078, -0.04119401425123215, -0.05616460368037224, 0.05573531240224838, 0.1180793046951294, 0.13904805481433868, -0.02351345308125019, 0.07094401866197586, -0.07059533149003983, 0.2118484228849411, -0.017922766506671906, -0.2514150142669678, -0.09232497960329056, 0.21102078258991241, 0.04393455386161804, 0.04311501234769821, 0.06601106375455856, -0.02281174808740616, 0.04092232510447502, -0.2296524941921234, 0.09081736207008362, -0.246019184589386, 0.06429609656333923, -0.09733494371175766, 0.0917617455124855, 0.11155187338590622, 0.10961642116308212, -0.032125502824783325, -0.037613775581121445, 0.2605556845664978, 0.20056383311748505, -0.02985202707350254, -0.06003112345933914, -0.0025566176045686007]",Comfort Fit Comfort Wear Fit and Flare Dress with Comfortable Fit
21,Himesh/cardigan/img_00000022.jpg,"[0.020298512652516365, 0.009052610956132412, -0.10253030061721802, -0.3044869899749756, -0.2992767095565796, 0.028133241459727287, 0.08609829097986221, -0.0033546295017004013, -0.033340711146593094, 0.173476442694664, -0.025132618844509125, -0.1236422136425972, -0.05374149605631828, -0.0685916543006897, 0.1059902012348175, -0.12043777108192444, -0.031283218413591385, -0.1158859133720398, 0.1349182426929474, -0.04921800270676613, -0.18989518284797668, -0.0360867939889431, -0.03556497022509575, -0.12959854304790497, -0.2100694477558136, -0.031156467273831367, -0.08839055150747299, 0.08879619091749191, -0.09081342816352844, 0.1539560854434967, 0.16781960427761078, -0.04119401425123215, -0.05616460368037224, 0.05573531240224838, 0.1180793046951294, 0.13904805481433868, -0.02351345308125019, 0.07094401866197586, -0.07059533149003983, 0.2118484228849411, -0.017922766506671906, -0.2514150142669678, -0.09232497960329056, 0.21102078258991241, 0.04393455386161804, 0.04311501234769821, 0.06601106375455856, -0.02281174808740616, 0.04092232510447502, -0.2296524941921234, 0.09081736207008362, -0.246019184589386, 0.06429609656333923, -0.09733494371175766, 0.0917617455124855, 0.11155187338590622, 0.10961642116308212, -0.032125502824783325, -0.037613775581121445, 0.2605556845664978, 0.20056383311748505, -0.02985202707350254, -0.06003112345933914, -0.0025566176045686007]",Comfort Fit Modern Fit and Flare Dress for Casual Fashion
22,Himesh/cardigan/img_00000023.jpg,"[0.05772827938199043, 0.007272583898156881, -0.11075112223625183, -0.27995309233665466, -0.319962739944458, -0.024200305342674255, 0.12186891585588455, -0.023339757695794106, -0.05767858400940895, 0.17865392565727234, 0.008048529736697674, -0.09452638030052185, -0.06663668155670166, -0.09047898650169373, 0.123650461435318, -0.15643036365509033, 0.01753370650112629, -0.14119450747966766, 0.10514222085475922, -0.08448019623756409, -0.0887722447514534, -0.11802628636360168, -0.06980476528406143, -0.11221683025360107, -0.11433564126491547, 0.00863530021160841, -0.06455293297767639, 0.061465390026569366, -0.052335239946842194, 0.2191143035888672, 0.16597627103328705, 0.02596220001578331, -0.01190634910017252, 0.02134655974805355, 0.13132593035697937, 0.04646919295191765, -0.017534581944346428, 0.1292022466659546, -0.09560113400220871, 0.1984054446220398, 0.025476690381765366, -0.2626752257347107, -0.09423038363456726, 0.26521098613739014, 0.041069336235523224, 0.05545540526509285, 0.057959046214818954, 0.06932295858860016, 0.06606367230415344, -0.15429729223251343, 0.06589674204587936, -0.19133491814136505, 0.06102828308939934, -0.12047352641820908, 0.11421525478363037, 0.11127622425556183, 0.07975763827562332, -0.04318839684128761, 0.026134256273508072, 0.2979387044906616, 0.22231025993824005, 0.02578595094382763, -0.07178030163049698, 0.0143424142152071]",Premium Slim Fit Fit and Flare Dress with Comfortable Fit
23,Himesh/cardigan/img_00000024.jpg,"[0.049277544021606445, 0.0049234917387366295, -0.11283944547176361, -0.2786443531513214, -0.3233325779438019, -0.0253546554595232, 0.11620337516069412, -0.014300956390798092, -0.054937027394771576, 0.17625108361244202, 0.00757469329982996, -0.09431129693984985, -0.06333907693624496, -0.08791181445121765, 0.1285066306591034, -0.1526605784893036, 0.016621055081486702, -0.1398427039384842, 0.10860983282327652, -0.08944207429885864, -0.09938841313123703, -0.11618661135435104, -0.07226096838712692, -0.10680737346410751, -0.12737230956554413, 0.0014762745704501867, -0.06987229734659195, 0.06648416817188263, -0.0547659657895565, 0.2256648987531662, 0.17014940083026886, 0.019923852756619453, -0.013690528459846973, 0.02303144708275795, 0.13049958646297455, 0.050588034093379974, -0.017776111140847206, 0.12861479818820953, -0.09492355585098267, 0.1988750398159027, 0.025353647768497467, -0.2546510398387909, -0.0899987742304802, 0.2627527713775635, 0.037535157054662704, 0.057827178388834, 0.06157824769616127, 0.06616274267435074, 0.06049817427992821, -0.157382071018219, 0.06105019152164459, -0.18695814907550812, 0.05936414375901222, -0.11752942949533463, 0.11260615289211273, 0.1115141436457634, 0.08332421630620956, -0.044222503900527954, 0.03064689412713051, 0.29724445939064026, 0.22566640377044678, 0.021110549569129944, -0.06867169588804245, 0.011377428658306599]",Elegant Designer Fit and Flare Dress for Daily Wear
24,Himesh/cardigan/img_00000025.jpg,"[0.00237039802595973, -0.024734949693083763, -0.08744317293167114, -0.19813574850559235, -0.35132700204849243, 0.018736420199275017, 0.11891323328018188, 0.016351021826267242, -0.057911939918994904, 0.19887252151966095, -0.03517193719744682, -0.08947953581809998, -0.08216817677021027, -0.06790559738874435, 0.14169758558273315, -0.14987912774085999, -0.005110269878059626, -0.09515270590782166, 0.1487835943698883, -0.10013360530138016, -0.17864857614040375, -0.09981198608875275, -0.038995176553726196, -0.06713125854730606, -0.2305905669927597, 0.018650304526090622, -0.0855153501033783, 0.13483695685863495, -0.0644153282046318, 0.2155858874320984, 0.2123638540506363, 0.026971925050020218, -0.022256411612033844, 0.014984901063144207, 0.0889224112033844, 0.1359567791223526, 0.007309381850063801, 0.12969036400318146, -0.09676088392734528, 0.20826953649520874, 0.050846293568611145, -0.23095464706420898, -0.031086068600416183, 0.22378811240196228, 0.02237893082201481, 0.018501557409763336, 0.1113908588886261, 0.030675331130623817, 0.054461412131786346, -0.16209016740322113, 0.05413380637764931, -0.2045714557170868, 0.05778595432639122, -0.10934118181467056, 0.10219480842351913, 0.09385672956705093, 0.11350319534540176, -0.006384396925568581, 0.026892228052020073, 0.24620592594146729, 0.17697349190711975, -0.05833696573972702, -0.09032157808542252, -0.004701757337898016]",Essential Comfort Wear Fit and Flare Dress for Weekend Style
25,Himesh/cardigan/img_00000026.jpg,"[0.040413904935121536, -0.12420888245105743, -0.10645033419132233, -0.07706217467784882, -0.3054247200489044, 0.008218112401664257, 0.1417398303747177, 0.07772523164749146, -0.02127055637538433, 0.11704938858747482, 0.03267594054341316, -0.05664430186152458, 0.07037738710641861, 0.05789710953831673, 0.17207929491996765, -0.0966009572148323, 0.07561501860618591, -0.14067237079143524, 0.14221523702144623, -0.17584222555160522, -0.2971780300140381, -0.08112753182649612, -0.04825378209352493, 0.008557894267141819, -0.20509470999240875, -0.02195255644619465, 0.07377390563488007, 0.21563979983329773, 0.07298814505338669, 0.16292831301689148, 0.2597857117652893, -0.046143051236867905, 0.025551870465278625, 0.023104120045900345, 0.09651882201433182, 0.0888286754488945, 0.001880016876384616, 0.04409141466021538, -0.13522577285766602, 0.34009915590286255, -0.04474068433046341, -0.26990923285484314, 0.04168266803026199, 0.16281217336654663, 0.009292259812355042, 0.03549792617559433, 0.036270007491111755, 0.06274589896202087, 0.01069504115730524, -0.11491553485393524, -0.1032790020108223, -0.12214668095111847, 0.0018771406030282378, -0.05005161836743355, 0.028315668925642967, 0.14255313575267792, 0.07652674615383148, -0.1375492513179779, 0.04501478746533394, 0.15965352952480316, 0.1291327029466629, -0.03249966353178024, -0.10046607255935669, -0.06270851194858551]",Unisex Premium Quality Fit and Flare Dress for Outdoor Wear
26,Himesh/cardigan/img_00000027.jpg,"[-0.020159633830189705, -0.020391879603266716, -0.10613735020160675, -0.22646619379520416, -0.3386530578136444, 0.016312429681420326, 0.12453514337539673, 0.0022384407930076122, -0.1017366349697113, 0.19109174609184265, -0.005147963296622038, -0.11247816681861877, -0.057630036026239395, -0.1173342913389206, 0.11308101564645767, -0.16318778693675995, -0.04694651439785957, -0.18327286839485168, 0.17906470596790314, -0.10343470424413681, -0.17888733744621277, -0.07350422441959381, -0.06383031606674194, -0.12446681410074234, -0.20681868493556976, 0.03353594243526459, -0.09465840458869934, 0.0938885286450386, -0.05812710523605347, 0.21725940704345703, 0.1809505820274353, -0.008874147199094296, -0.0267432052642107, 0.08218594640493393, 0.05210459232330322, 0.11530105024576187, -0.0007202814449556172, 0.08856365829706192, -0.09980329871177673, 0.14102482795715332, 0.012256551533937454, -0.20112285017967224, -0.06287892162799835, 0.24889296293258667, 0.05178999900817871, 0.011367272585630417, 0.11226803809404373, 0.03915273770689964, 0.06374812126159668, -0.14516545832157135, 0.03422174230217934, -0.2527520954608917, 0.06673415005207062, -0.08211087435483932, 0.0422760471701622, 0.11569985747337341, 0.07226312160491943, -0.020577961578965187, -0.047566529363393784, 0.27276694774627686, 0.13468298316001892, -0.026525339111685753, -0.08462926745414734, -0.003061169059947133]",Elegant Comfort Wear Fit and Flare Dress with Modern Design
27,Himesh/cardigan/img_00000028.jpg,"[-0.02078087441623211, -0.024149073287844658, -0.09796402603387833, -0.22027258574962616, -0.34309712052345276, 0.023834209889173508, 0.12454406172037125, 0.005586570128798485, -0.1008361279964447, 0.19502593576908112, -0.008209774270653725, -0.10814882069826126, -0.06432915478944778, -0.11894657462835312, 0.11379052698612213, -0.16511256992816925, -0.04856538027524948, -0.1736515313386917, 0.18445433676242828, -0.10894455015659332, -0.1847379207611084, -0.07568565756082535, -0.06778700649738312, -0.11771008372306824, -0.21290884912014008, 0.039363179355859756, -0.09810972213745117, 0.09283098578453064, -0.054015856236219406, 0.21566873788833618, 0.17706310749053955, -0.0011610171059146523, -0.026297802105545998, 0.07398402690887451, 0.04630099609494209, 0.1123347133398056, 0.00339872925542295, 0.0959882065653801, -0.10755035281181335, 0.13673968613147736, 0.0219039935618639, -0.20303313434123993, -0.06035137549042702, 0.23909473419189453, 0.0542503260076046, 0.007517123129218817, 0.10988029092550278, 0.03953297436237335, 0.07192061096429825, -0.14818571507930756, 0.03260330483317375, -0.25505170226097107, 0.06533021479845047, -0.08453357964754105, 0.04429774358868599, 0.11681113392114639, 0.07824219018220901, -0.019582604989409447, -0.04087033495306969, 0.26791468262672424, 0.1287802904844284, -0.030248859897255898, -0.09286881983280182, -0.007007450796663761]",Modern Comfort Wear Fit and Flare Dress for Weekend Style
28,Himesh/cardigan/img_00000029.jpg,"[-0.03934565186500549, -0.021416479721665382, -0.09313048422336578, -0.2565460205078125, -0.3579220175743103, 0.10072141140699387, 0.12498454004526138, 0.013215850107371807, -0.09512919932603836, 0.19116957485675812, -0.041658248752355576, -0.10629147291183472, -0.08147463202476501, -0.08174976706504822, 0.09869296103715897, -0.16819849610328674, -0.04556809365749359, -0.17533227801322937, 0.22055090963840485, -0.06905565410852432, -0.20895209908485413, 0.011564862914383411, -0.03632662445306778, -0.10725795477628708, -0.25080665946006775, 0.03506569191813469, -0.11322243511676788, 0.07530728727579117, -0.11086209863424301, 0.14579269289970398, 0.16656966507434845, -0.05821185186505318, -0.051158979535102844, 0.07987895607948303, 0.03185868263244629, 0.07945235818624496, 0.019925646483898163, 0.08553338795900345, -0.08775440603494644, 0.10439707338809967, 0.041462492197752, -0.2123856097459793, -0.03585929796099663, 0.20367152988910675, 0.036505237221717834, 0.03672691062092781, 0.09929966926574707, 0.03211107850074768, 0.04702145978808403, -0.15367481112480164, 0.0035147638991475105, -0.27450573444366455, 0.08844691514968872, -0.06414628773927689, 0.06558071076869965, 0.12009433656930923, 0.06218935549259186, -0.036238398402929306, -0.07505176216363907, 0.2233128696680069, 0.07389533519744873, -0.10875283181667328, -0.11208583414554596, 0.033612340688705444]",Men's Regular Fit Fit and Flare Dress for Casual Fashion
29,Himesh/cardigan/img_00000030.jpg,"[-0.03982202708721161, -0.021416114643216133, -0.09158110618591309, -0.25592562556266785, -0.35857656598091125, 0.10179710388183594, 0.12572653591632843, 0.013359121978282928, -0.09540867060422897, 0.19230692088603973, -0.04180104658007622, -0.10475106537342072, -0.08232887834310532, -0.081692174077034, 0.09838778525590897, -0.16756297647953033, -0.04647998884320259, -0.17295266687870026, 0.221637561917305, -0.06894132494926453, -0.20958760380744934, 0.011284573003649712, -0.036038145422935486, -0.10621768236160278, -0.2518680691719055, 0.03578623756766319, -0.1128755733370781, 0.07649949938058853, -0.11176721751689911, 0.14540711045265198, 0.1672687530517578, -0.05747060477733612, -0.051431283354759216, 0.07869553565979004, 0.031368229538202286, 0.07991037517786026, 0.021034015342593193, 0.08643680065870285, -0.08862666040658951, 0.10371112078428268, 0.04341625049710274, -0.21352624893188477, -0.03534315526485443, 0.20158030092716217, 0.036543529480695724, 0.03580430522561073, 0.09970276057720184, 0.03175898268818855, 0.04657183587551117, -0.15275105834007263, 0.00338351889513433, -0.27408263087272644, 0.08898118138313293, -0.06282539665699005, 0.06616867333650589, 0.11963431537151337, 0.06249672546982765, -0.03548525646328926, -0.07387769967317581, 0.22225923836231232, 0.07437499612569809, -0.11009480804204941, -0.11256686598062515, 0.033492252230644226]",Classic Fashion Fit and Flare Dress
30,Himesh/cardigan/img_00000031.jpg,"[-0.0346396304666996, -0.14921103417873383, -0.014800410717725754, -0.34457096457481384, -0.11638657003641129, 0.13429027795791626, -0.019421016797423363, -0.08612950146198273, -0.00452774204313755, 0.08995165675878525, -0.10340063273906708, -0.09479871392250061, -0.11589795351028442, -0.0363231897354126, 0.04839383438229561, -0.0361870601773262, 0.002655205549672246, 0.03803634271025658, -0.049789559096097946, 0.19050224125385284, -0.12801963090896606, -0.05938422679901123, 0.08816102147102356, -0.3152662515640259, -0.06484547257423401, 0.07351703196763992, 0.034198272973299026, -0.05235699936747551, -0.32764774560928345, 0.195520281791687, 0.12956848740577698, -0.08795569837093353, 0.13513024151325226, 0.003457685001194477, 0.08136174827814102, 0.05637172982096672, -0.04883789271116257, -0.08514824509620667, 0.0656106099486351, 0.03760600835084915, 0.056970223784446716, -0.13912852108478546, -0.012788787484169006, 0.2037104219198227, 0.17430824041366577, 0.09339026361703873, 0.138238325715065, -0.22765663266181946, 0.002330218208953738, -0.15184542536735535, -0.02746022865176201, -0.054012592881917953, -0.08156391233205795, 0.03042600117623806, 0.011687690392136574, -0.22322995960712433, 0.19865772128105164, 0.058424729853868484, -0.03304136544466019, 0.13971884548664093, -0.06041913107037544, 0.002237366745248437, -0.03371458128094673, 0.22537627816200256]",Relaxed Fit Relaxed Fit Fit and Flare Dress for Every Occasion
