listing_id,product_index,seller_id,price,shipping_cost,discount,visits
L000779,255,S010,1589,248,40,166
L000780,256,S002,2812,0,5,462
L000781,257,S011,4697,78,15,140
L000782,257,S001,4941,248,15,236
L000783,257,S007,4758,220,30,119
L000784,257,S002,5060,219,50,115
L000785,257,S009,5039,0,10,283
L000786,258,S014,1792,0,10,307
L000787,258,S011,1669,167,10,110
L000788,258,S010,1805,196,50,92
L000789,258,S003,1763,244,15,36
L000790,259,S004,3401,223,30,50
L000791,259,S014,3402,233,20,68
L000792,259,S002,3617,67,0,161
L000793,259,S001,3785,0,5,158
L000794,260,S006,2886,112,30,212
L000795,261,S008,5828,86,5,201
L000796,262,S007,1109,0,25,19
L000797,262,S013,1226,0,20,68
L000798,262,S012,1323,126,0,19
L000799,262,S010,1087,0,10,363
L000800,262,S009,1219,205,10,48
L000801,263,S004,4689,181,10,136
L000802,264,S003,3217,0,5,448
L000803,264,S012,3094,101,25,249
L000804,264,S009,3653,90,25,111
L000805,265,S013,2834,0,20,164
L000806,265,S006,2814,249,15,181
L000807,266,S006,988,0,20,231
L000808,266,S009,1090,143,20,112
L000809,266,S014,1169,243,50,95
L000810,266,S012,1085,192,15,124
L000811,266,S010,1038,91,10,188
L000812,267,S009,5882,96,10,181
L000813,267,S004,6113,86,30,174
L000814,267,S014,6053,107,25,141
L000815,267,S007,5925,0,20,45
L000816,268,S013,732,94,20,303
L000817,268,S014,751,165,0,141
L000818,268,S004,735,184,20,11
L000819,268,S008,759,52,15,56
L000820,268,S007,765,0,20,558
L000821,269,S004,2584,81,0,216
L000822,269,S001,2580,81,10,360
L000823,270,S013,1009,228,0,349
L000824,271,S009,5800,0,50,192
L000825,271,S003,5734,229,0,219
L000826,271,S005,5746,94,10,111
L000827,271,S001,5866,0,40,46
L000828,271,S007,5086,0,0,83
L000829,272,S001,4060,70,25,134
L000830,272,S007,3556,139,15,65
L000831,272,S010,3553,0,20,220
L000832,272,S003,3613,246,20,536
L000833,273,S005,2004,179,40,41
L000834,273,S014,2120,188,60,247
L000835,274,S010,3436,246,0,42
L000836,274,S012,3611,216,50,124
L000837,274,S007,3751,69,25,36
L000838,274,S005,3693,168,0,62
L000839,274,S002,3805,57,10,135
L000840,275,S004,3666,194,10,136
L000841,276,S013,5905,0,15,319
L000842,276,S006,5219,79,15,68
L000843,276,S009,5077,0,5,36
L000844,276,S005,5405,0,30,63
L000845,276,S004,5207,76,10,140
L000846,277,S010,4837,199,30,67
L000847,277,S003,5115,215,10,671
L000848,277,S009,5145,210,30,179
L000849,277,S002,4767,215,30,303
L000850,278,S004,1656,120,30,673
L000851,278,S014,1744,242,10,162
L000852,278,S008,1629,96,10,430
L000853,278,S010,1692,216,0,177
L000854,279,S008,2938,160,20,390
L000855,279,S013,3133,106,5,104
L000856,280,S013,5049,216,15,154
L000857,281,S002,579,58,10,97
L000858,281,S011,583,0,0,212
L000859,282,S008,779,0,10,560
L000860,282,S014,797,178,15,49
L000861,282,S005,822,0,40,316
L000862,282,S002,762,167,20,183
L000863,282,S013,856,185,20,51
L000864,283,S001,2901,75,40,69
L000865,283,S006,2945,67,15,159
L000866,283,S012,2782,222,20,814
L000867,283,S014,2866,0,10,69
L000868,284,S009,5119,245,25,127
L000869,285,S008,2112,250,15,285
L000870,286,S003,2031,53,10,339
L000871,286,S010,1824,88,10,30
L000872,286,S008,2006,101,20,141
L000873,286,S005,1820,100,5,319
L000874,286,S002,1700,204,30,520
L000875,287,S007,908,238,40,95
L000876,287,S008,841,129,25,30
L000877,288,S006,5935,55,10,94
L000878,288,S012,5645,204,15,126
L000879,288,S008,5569,0,50,102
L000880,288,S004,5320,197,0,2583
L000881,288,S009,5536,237,20,872
L000882,289,S004,4634,207,10,455
L000883,289,S014,4522,0,15,50
L000884,289,S013,4419,0,5,144
L000885,289,S012,5016,173,25,45
L000886,289,S003,5033,198,10,77
L000887,290,S002,5306,0,10,24
L000888,290,S013,4875,137,0,287
L000889,290,S008,5193,107,20,269
L000890,290,S001,5174,59,20,33
L000891,290,S011,4408,0,20,438
L000892,291,S003,3756,0,15,171
L000893,291,S010,4010,194,5,190
L000894,291,S009,3941,224,0,416
L000895,291,S012,3644,50,10,193
L000896,292,S010,2419,0,0,198
L000897,292,S008,2160,0,25,86
L000898,293,S006,1415,199,20,36
L000899,293,S007,1596,0,15,141
L000900,294,S009,1070,104,20,6
L000901,294,S008,1043,121,15,93
L000902,294,S004,1218,208,0,19
L000903,295,S004,3589,52,15,92
L000904,295,S003,3789,191,25,143
L000905,295,S014,3407,90,15,50
L000906,295,S005,3810,122,5,174
L000907,296,S008,2211,0,20,244
L000908,296,S011,2279,50,40,69
L000909,297,S002,3175,123,5,196
L000910,298,S012,786,212,5,225
L000911,299,S001,3731,98,15,290
L000912,299,S014,4204,0,10,544
L000913,299,S011,4286,211,5,175
L000914,300,S004,2551,106,0,288
L000915,300,S006,2366,93,25,78
L000916,300,S001,2620,87,40,1821
L000917,300,S003,2197,58,15,674
L000918,301,S001,2186,70,15,211
L000919,301,S009,2222,0,10,46
L000920,301,S013,2527,247,25,53
L000921,302,S014,1999,61,10,43
L000922,302,S002,1758,154,30,189
L000923,302,S010,1857,190,10,35
L000924,302,S004,1934,64,20,131
L000925,303,S010,3081,229,10,70
L000926,303,S013,3312,0,25,231
L000927,303,S002,3658,0,20,483
L000928,303,S004,3675,121,5,60
L000929,304,S009,4399,113,25,31
L000930,304,S013,4902,97,0,87
L000931,304,S002,4712,231,5,138
L000932,305,S005,4314,0,25,142
L000933,305,S014,4001,0,20,146
L000934,305,S013,4612,77,20,805
L000935,305,S012,3943,86,30,322
L000936,305,S007,4204,234,5,294
L000937,306,S014,5063,0,0,57
L000938,306,S006,4653,89,5,954
L000939,307,S010,4615,105,0,253
L000940,308,S003,2156,63,10,136
L000941,308,S009,2435,0,15,11
L000942,308,S004,2378,165,15,120
L000943,308,S013,2199,204,10,368
L000944,308,S005,2322,201,20,370
L000945,309,S014,5364,56,20,961
L000946,309,S006,5006,150,0,129
L000947,309,S009,5319,54,5,551
L000948,310,S014,2134,0,25,62
L000949,311,S007,1389,189,15,147
L000950,311,S012,1231,0,30,303
L000951,311,S008,1439,68,10,152
L000952,311,S004,1408,0,50,91
L000953,311,S003,1244,159,5,289
L000954,312,S004,3040,125,10,282
L000955,312,S001,3383,158,15,64
L000956,313,S002,5609,74,20,140
L000957,314,S008,4212,184,25,115
L000958,314,S007,4118,216,20,130
L000959,315,S006,1610,225,0,301
L000960,315,S002,1557,0,5,25
L000961,315,S013,1666,198,20,70
L000962,316,S014,3816,167,25,356
L000963,316,S004,3991,90,15,115
L000964,316,S001,3278,0,20,512
L000965,317,S002,717,175,50,45
L000966,317,S009,714,87,5,386
L000967,317,S012,773,233,30,640
L000968,318,S005,2073,70,20,126
L000969,318,S008,2010,0,20,97
L000970,318,S010,1895,238,25,1274
L000971,318,S011,2154,169,20,378
L000972,319,S001,4690,130,10,109
L000973,319,S009,4423,0,5,249
L000974,319,S010,4369,0,20,26
L000975,319,S005,4613,157,30,18
L000976,320,S009,3223,104,30,360
L000977,320,S002,3065,63,40,159
L000978,321,S006,1943,118,25,581
L000979,321,S011,1952,242,5,527
L000980,321,S008,1967,235,15,108
L000981,321,S002,1765,117,5,550
L000982,321,S004,1834,166,30,272
L000983,322,S005,2035,0,10,56
L000984,322,S011,2088,222,10,727
L000985,322,S007,2093,187,0,110
L000986,323,S007,6086,82,0,290
L000987,324,S013,5291,230,10,427
L000988,324,S011,6076,67,0,268
L000989,324,S002,5429,124,10,200
L000990,324,S007,5438,202,30,43
L000991,325,S014,1077,160,5,488
L000992,325,S010,1187,202,10,59
L000993,325,S008,1151,231,20,187
L000994,325,S003,1187,0,30,84
L000995,326,S010,3640,82,30,222
L000996,326,S007,3512,247,30,206
L000997,327,S013,4488,0,10,169
L000998,327,S005,4382,90,0,121
L000999,327,S010,4533,211,30,137
L001000,328,S008,2604,0,10,88
L001001,328,S005,2499,88,5,191
L001002,328,S001,2726,182,20,48
L001003,328,S014,2304,191,15,297
L001004,329,S008,2905,0,0,98
L001005,330,S002,2988,0,10,61
L001006,330,S011,3410,106,0,2655
L001007,331,S005,3757,131,5,183
L001008,332,S006,3581,113,25,35
L001009,333,S012,5752,237,30,634
L001010,333,S002,5618,133,25,171
L001011,333,S007,5983,125,10,227
L001012,333,S014,6154,88,10,150
L001013,334,S001,2746,121,30,65
L001014,334,S013,2759,133,30,159
L001015,334,S003,2471,50,25,45
L001016,334,S007,2574,238,5,421
L001017,334,S009,2682,197,15,680
L001018,335,S006,5513,215,40,14
L001019,335,S002,5282,69,5,462
L001020,336,S007,2751,117,10,136
L001021,336,S002,2942,194,0,107
L001022,337,S008,2821,204,10,99
L001023,337,S004,3124,0,10,246
L001024,338,S004,2084,0,15,362
L001025,338,S005,2236,116,5,945
L001026,338,S013,2347,189,15,304
L001027,338,S008,2297,248,25,171
L001028,338,S006,2167,0,50,78
L001029,339,S004,5262,126,15,162
L001030,339,S010,5552,237,5,18
L001031,339,S006,6122,141,15,860
L001032,339,S009,6147,116,20,139
L001033,339,S007,6169,0,20,59
L001034,340,S014,2139,102,50,686
L001035,340,S004,2100,145,5,283
L001036,340,S001,2131,142,10,347
L001037,341,S014,3733,180,0,7
L001038,342,S011,1537,0,0,438
L001039,342,S002,1564,0,10,295
L001040,343,S009,601,209,10,59
L001041,343,S002,577,156,15,294
L001042,343,S014,607,0,5,61
L001043,344,S006,3235,0,5,72
L001044,344,S012,3092,232,10,61
L001045,344,S010,3103,141,10,362
L001046,345,S003,1254,214,20,12
L001047,345,S010,1122,0,25,236
L001048,346,S004,1558,197,15,492
L001049,346,S003,1687,57,0,140
L001050,347,S005,5964,111,30,54
L001051,348,S008,2427,53,5,160
L001052,348,S004,2451,233,25,145
L001053,349,S006,3176,0,10,232
L001054,349,S012,3372,216,20,92
L001055,349,S014,3268,66,5,86
L001056,349,S001,3109,244,20,197
L001057,349,S004,3381,157,15,668
L001058,350,S007,3146,245,15,283
L001059,350,S005,3236,143,15,79
L001060,350,S009,3091,76,15,340
L001061,351,S010,3388,0,15,14
L001062,351,S009,3484,0,10,3805
L001063,352,S009,3557,63,10,98
L001064,352,S014,3202,198,5,79
L001065,353,S002,5690,93,30,416
L001066,353,S003,5666,119,0,152
L001067,353,S009,5426,195,0,158
L001068,353,S013,6383,185,10,208
L001069,354,S012,1603,0,30,372
L001070,354,S007,1635,171,10,75
L001071,355,S011,918,161,20,108
L001072,355,S001,866,88,5,365
L001073,355,S004,963,155,0,81
L001074,355,S007,998,213,5,122
L001075,356,S011,2500,122,0,140
L001076,357,S005,3265,0,0,72
L001077,358,S012,4184,244,25,63
L001078,359,S006,2200,247,15,103
L001079,359,S005,2195,0,15,68
L001080,359,S003,2049,195,5,774
L001081,359,S002,2132,174,30,61
L001082,359,S009,2257,115,10,66
L001083,360,S010,3440,104,15,79
L001084,360,S011,3376,131,0,640
L001085,361,S005,4448,114,20,43
L001086,361,S014,4571,0,40,94
L001087,362,S008,4138,0,0,75
L001088,362,S011,4559,0,0,843
L001089,363,S010,2379,156,15,147
L001090,364,S007,5812,188,10,96
L001091,364,S003,6074,0,15,125
L001092,365,S001,1871,213,10,238
L001093,366,S014,1194,0,10,435
L001094,366,S011,1416,0,20,38
L001095,366,S006,1246,109,5,45
L001096,366,S004,1204,0,0,62
L001097,366,S013,1319,195,30,122
L001098,367,S004,5130,152,20,101
L001099,367,S014,4974,131,40,156
L001100,367,S002,5392,0,15,90
L001101,367,S011,4779,105,30,52
L001102,368,S004,3427,247,20,112
L001103,368,S010,3506,187,20,1496
L001104,369,S004,1718,101,25,704
L001105,369,S012,1757,100,15,28
L001106,369,S002,1575,134,25,966
L001107,369,S006,1609,119,10,444
L001108,369,S005,1711,226,20,379
L001109,370,S007,4302,0,25,174
L001110,370,S008,3764,138,15,230
L001111,370,S011,3883,248,0,481
L001112,371,S012,5019,128,15,50
L001113,371,S009,5260,0,5,214
L001114,371,S006,5775,160,10,241
L001115,371,S007,5626,114,25,50
L001116,372,S013,2863,127,30,64
L001117,373,S002,3017,149,5,131
L001118,373,S014,2949,106,25,268
L001119,374,S009,5057,139,20,235
L001120,374,S007,5664,0,5,130
L001121,374,S002,5408,0,10,138
L001122,375,S013,1889,0,20,17
L001123,376,S008,1619,179,15,173
L001124,376,S010,1632,230,25,771
L001125,376,S006,1686,67,25,77
L001126,377,S011,3613,61,0,443
L001127,377,S007,3567,96,30,43
L001128,377,S003,3616,102,5,215
L001129,378,S005,829,57,0,444
L001130,378,S010,834,131,20,114
L001131,378,S002,912,178,20,309
L001132,378,S013,947,78,15,1343
L001133,379,S011,800,0,5,433
L001134,380,S006,1224,206,0,354
L001135,381,S014,1907,85,0,200
L001136,382,S006,3592,193,5,27
L001137,382,S010,3510,105,15,213
L001138,383,S009,5019,0,15,86
L001139,383,S002,4891,196,15,42
L001140,383,S001,5760,74,15,279
L001141,383,S010,5522,85,20,138
L001142,383,S007,5533,242,10,271
L001143,384,S008,1901,175,15,288
L001144,385,S006,5597,71,10,203
L001145,385,S007,6294,136,0,19
L001146,386,S004,4953,0,15,164
L001147,387,S012,2539,101,20,33
L001148,388,S008,2796,248,20,63
L001149,388,S009,2774,0,0,55
L001150,389,S001,3192,0,40,251
L001151,389,S007,3507,69,20,31
L001152,389,S011,3389,113,40,539
L001153,389,S002,3122,122,25,41
L001154,390,S005,2390,0,10,218
L001155,390,S010,2428,200,30,19
L001156,391,S002,3634,83,10,37
L001157,391,S006,3164,90,10,154
L001158,391,S007,3522,219,30,258
L001159,392,S014,1026,247,10,124
L001160,392,S008,998,189,40,181
L001161,393,S014,5495,210,0,65
L001162,393,S004,5101,165,10,195
L001163,394,S003,5271,97,20,166
L001164,394,S007,4941,101,10,54
L001165,395,S002,2941,52,10,44
L001166,395,S004,2890,175,30,50
L001167,395,S014,2758,218,0,111
L001168,395,S012,2825,247,10,202
L001169,396,S001,5813,147,20,363
L001170,396,S010,5423,67,15,79
L001171,396,S003,5462,245,25,150
L001172,396,S011,6017,96,10,221
L001173,396,S009,6063,174,10,75
L001174,397,S004,1177,146,10,462
L001175,397,S011,1000,0,5,69
L001176,398,S001,5026,95,5,111
L001177,398,S013,4490,167,10,191
L001178,398,S002,4890,158,25,154
L001179,398,S008,4520,192,20,236
L001180,398,S009,4934,0,20,182
L001181,399,S010,1323,89,10,191
L001182,399,S009,1413,214,10,112
L001183,399,S013,1595,243,5,838
L001184,399,S005,1466,208,40,949
L001185,399,S004,1563,50,10,182
L001186,400,S005,1019,0,20,999
L001187,400,S014,1094,0,10,82
L001188,400,S007,1046,99,5,66
L001189,401,S001,5752,0,25,312
L001190,401,S004,4894,160,15,257
L001191,401,S006,4918,84,10,364
L001192,401,S003,5172,244,20,417
L001193,401,S005,5350,139,15,170
L001194,402,S011,5176,76,0,82
L001195,402,S007,5412,151,5,364
L001196,402,S006,4992,166,0,291
L001197,402,S003,5115,210,25,44
L001198,402,S014,5532,95,30,452
L001199,403,S006,5216,114,20,95
L001200,403,S009,5351,0,5,75
L001201,403,S011,5368,188,0,143
L001202,403,S012,5171,133,5,312
L001203,404,S012,5749,241,25,408
L001204,405,S004,4502,0,0,230
L001205,405,S005,4585,174,20,468
L001206,405,S001,4407,178,5,42
L001207,406,S004,5682,149,15,60
L001208,406,S008,5838,98,0,77
L001209,406,S002,5735,68,25,37
L001210,407,S014,581,246,5,715
L001211,407,S004,483,55,20,101
L001212,407,S009,485,243,5,45
L001213,407,S001,521,62,5,177
L001214,407,S012,571,86,10,94
L001215,408,S013,6484,161,20,28
L001216,408,S012,5890,0,25,1371
L001217,409,S005,1262,167,10,252
L001218,409,S011,1295,164,25,347
L001219,410,S008,4185,236,30,129
L001220,410,S005,4082,100,15,563
L001221,410,S010,4745,195,25,168
L001222,410,S009,4384,134,15,1114
L001223,411,S008,2599,0,50,920
L001224,411,S007,2700,0,25,248
L001225,411,S002,2789,86,10,1464
L001226,411,S006,2645,0,15,31
L001227,411,S011,2742,120,15,185
L001228,412,S006,4766,96,25,73
L001229,412,S012,4781,186,25,285
L001230,412,S013,4573,79,30,142
L001231,412,S004,4819,219,15,528
L001232,412,S008,4105,80,10,224
L001233,413,S010,3940,237,15,91
L001234,413,S009,3626,221,25,283
L001235,413,S008,4022,155,25,79
L001236,413,S001,4112,80,5,47
L001237,414,S002,3105,87,10,77
L001238,414,S009,3146,227,0,31
L001239,414,S012,3100,0,10,114
L001240,414,S014,3336,116,10,95
L001241,415,S002,2053,0,15,218
L001242,416,S014,3188,175,10,314
L001243,416,S003,3500,211,25,81
L001244,416,S006,2980,0,15,69
L001245,416,S004,3324,0,10,197
L001246,417,S013,1606,207,25,461
L001247,417,S009,1580,167,20,200
L001248,418,S010,2309,57,20,128
L001249,418,S011,2667,160,5,41
L001250,418,S008,2682,0,15,569
L001251,418,S012,2444,109,0,755
L001252,419,S010,2265,76,10,394
L001253,419,S007,2490,0,25,340
L001254,419,S006,2568,210,30,149
L001255,419,S008,2445,239,20,351
L001256,419,S005,2623,64,5,26
L001257,420,S011,3517,140,10,167
L001258,420,S006,4014,107,20,215
L001259,420,S010,3849,90,0,295
L001260,421,S013,4142,89,0,32
L001261,421,S004,4247,0,10,82
L001262,422,S011,945,130,40,302
L001263,422,S009,936,106,50,142
L001264,422,S005,1078,0,10,53
L001265,422,S010,1053,128,5,980
L001266,422,S013,995,159,0,376
L001267,423,S005,3225,110,5,241
L001268,423,S010,3430,240,30,21
L001269,423,S009,3124,116,25,152
L001270,424,S008,5099,242,20,69
L001271,424,S010,4713,217,40,204
L001272,424,S012,4913,62,25,135
L001273,424,S009,4799,249,60,532
L001274,425,S011,3079,0,30,79
L001275,426,S006,1254,114,20,249
L001276,426,S012,1434,134,25,18
L001277,427,S014,787,52,25,76
L001278,427,S007,731,134,20,207
L001279,427,S001,739,183,10,338
L001280,428,S009,4703,185,20,260
L001281,428,S001,5013,236,10,196
L001282,429,S007,2861,119,5,54
L001283,429,S002,2715,168,15,1042
L001284,429,S014,2794,155,0,28
L001285,430,S010,3203,99,60,77
L001286,430,S002,3140,65,15,39
L001287,430,S005,3093,243,10,82
L001288,431,S004,4811,221,0,311
L001289,431,S001,4983,188,15,107
L001290,431,S013,5234,193,15,92
L001291,432,S011,5460,123,5,130
L001292,432,S012,5233,146,5,576
L001293,432,S001,5849,59,0,43
L001294,432,S005,4933,119,15,81
L001295,432,S002,5582,167,25,58
L001296,433,S004,2142,222,10,38
L001297,433,S012,2094,135,30,361
L001298,433,S011,2321,71,10,230
L001299,433,S007,2322,192,40,62
L001300,434,S011,803,0,15,237
L001301,434,S014,698,81,25,146
L001302,435,S010,2666,191,10,99
L001303,436,S003,1146,171,15,75
L001304,436,S010,1227,75,30,176
L001305,436,S014,1233,0,5,747
L001306,437,S002,3849,223,30,309
L001307,437,S001,3304,236,0,72
L001308,437,S010,3628,51,10,73
L001309,438,S010,5248,210,10,210
L001310,439,S003,2130,93,25,45
L001311,439,S002,2128,213,5,934
L001312,439,S008,2153,53,10,1868
L001313,439,S013,2413,150,20,66
L001314,439,S004,2321,220,0,58
L001315,440,S013,2520,0,10,81
L001316,441,S001,3493,138,20,148
L001317,441,S002,3183,148,60,215
L001318,441,S006,3228,0,10,243
L001319,442,S012,5401,131,20,53
L001320,442,S013,5282,90,20,79
L001321,443,S012,2658,0,30,65
L001322,444,S012,2201,53,0,190
L001323,444,S009,2052,176,5,327
L001324,444,S008,1888,98,15,79
L001325,444,S002,1984,202,50,705
L001326,444,S011,1887,98,10,417
L001327,445,S005,4314,134,0,130
L001328,445,S009,4295,78,25,407
L001329,445,S008,4190,154,40,232
L001330,446,S012,2206,194,5,215
L001331,446,S009,2155,0,5,114
L001332,446,S013,2036,123,5,598
L001333,446,S002,2325,88,40,35
L001334,447,S004,572,148,15,212
L001335,448,S008,2678,0,30,565
L001336,448,S004,2226,210,5,360
L001337,449,S004,2886,205,10,65
L001338,449,S001,2774,101,10,273
L001339,449,S014,2745,221,40,156
L001340,449,S006,2893,66,40,422
L001341,449,S012,2562,140,15,248
L001342,450,S009,533,176,40,77
L001343,450,S003,533,180,30,267
L001344,451,S005,3815,76,20,40
L001345,451,S006,3904,0,0,71
L001346,452,S007,2923,0,0,155
L001347,452,S010,3275,64,15,179
L001348,452,S006,2822,240,20,122
L001349,452,S005,3199,200,5,50
L001350,453,S009,3532,147,20,387
L001351,453,S011,3723,209,40,102
L001352,453,S001,3126,215,10,108
L001353,453,S003,3483,240,15,331
L001354,454,S005,4826,61,60,417
L001355,455,S004,1012,116,15,844
L001356,455,S013,1052,109,60,83
L001357,455,S003,930,183,20,43
L001358,455,S011,1084,0,20,243
L001359,456,S003,551,0,60,280
L001360,456,S004,514,186,20,225
L001361,456,S013,531,229,40,66
L001362,456,S012,496,65,30,153
L001363,456,S006,574,50,15,121
L001364,457,S007,5798,88,25,881
L001365,458,S007,1508,152,10,408
L001366,458,S004,1685,70,0,227
L001367,458,S003,1633,122,15,189
L001368,458,S012,1733,233,0,652
L001369,459,S001,5648,82,30,45
L001370,459,S008,5866,205,25,138
L001371,459,S005,5922,0,5,60
L001372,459,S012,5954,112,5,25
L001373,460,S008,4350,120,5,208
L001374,460,S004,4685,162,25,576
L001375,460,S014,4113,121,5,57
L001376,460,S010,4714,181,0,759
L001377,461,S013,2919,160,10,53
L001378,461,S002,2899,58,10,62
L001379,461,S012,2773,67,10,24
L001380,462,S010,2373,0,50,63
L001381,462,S012,2341,95,0,371
L001382,463,S005,988,218,40,73
L001383,463,S011,1080,233,5,63
L001384,463,S002,1012,0,5,19
L001385,463,S009,1077,0,20,26
L001386,463,S012,1080,0,10,140
L001387,464,S014,3512,157,25,95
L001388,464,S013,3739,242,25,357
L001389,464,S012,3800,244,10,220
L001390,464,S009,3529,199,10,13
L001391,464,S008,3622,70,0,504
L001392,465,S008,4830,0,5,2282
L001393,465,S005,4683,0,15,94
L001394,466,S013,1174,139,10,1546
L001395,466,S009,1021,205,15,224
L001396,466,S002,1016,248,10,99
L001397,466,S014,1046,0,20,95
L001398,467,S001,5056,92,0,201
L001399,468,S008,2080,87,0,142
L001400,469,S014,2826,0,10,147
L001401,469,S001,2880,189,30,124
L001402,470,S004,3649,212,5,165
L001403,471,S001,3455,224,40,130
L001404,472,S007,2976,228,40,118
L001405,472,S014,3212,216,0,401
L001406,472,S012,3495,233,10,207
L001407,473,S006,3972,64,25,533
L001408,474,S010,3888,82,5,91
L001409,474,S002,4736,0,20,136
L001410,474,S003,4674,229,20,636
L001411,475,S014,2259,208,20,293
L001412,475,S007,2436,202,15,392
L001413,475,S009,2224,215,5,134
L001414,475,S008,2269,0,15,266
L001415,475,S002,2441,129,5,74
L001416,476,S009,1757,55,25,138
L001417,476,S007,1737,201,0,194
L001418,476,S014,1811,194,15,312
L001419,476,S001,1710,195,10,178
L001420,477,S013,3192,198,10,199
L001421,477,S001,3167,222,0,158
L001422,477,S007,2999,0,20,69
L001423,477,S014,3189,0,0,117
L001424,477,S005,2927,162,10,41
L001425,478,S010,553,130,25,193
L001426,478,S004,654,115,5,270
L001427,478,S013,651,104,20,469
L001428,478,S005,569,166,25,364
