image_path,class_id,x_center,y_center,width,height
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000232.jpg,7,0.390185,0.584853,0.353719,0.860502
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000228.jpg,7,0.471321,0.528533,0.432735,0.923095
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000228.jpg,7,0.490067,0.645683,0.354083,0.643427
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000228.jpg,7,0.488237,0.646056,0.346969,0.641632
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001202.jpg,7,0.530348,0.535584,0.449258,0.82905
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001202.jpg,7,0.544689,0.564264,0.358698,0.51475
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001793.jpg,7,0.660657,0.55804,0.358563,0.863203
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001793.jpg,7,0.662337,0.534277,0.341153,0.507638
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001793.jpg,7,0.662173,0.536508,0.337649,0.503195
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001207.jpg,7,0.533983,0.312057,0.262708,0.318706
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001207.jpg,7,0.533896,0.311035,0.265228,0.317012
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001207.jpg,7,0.566001,0.4289,0.412204,0.806309
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001196.jpg,7,0.610568,0.346636,0.714901,0.686882
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001209.jpg,7,0.593505,0.650139,0.504722,0.532288
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001209.jpg,7,0.581656,0.564099,0.532658,0.788062
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001209.jpg,7,0.591977,0.651864,0.507185,0.534232
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000148.jpg,7,0.498749,0.507873,0.989022,0.976329
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000148.jpg,7,0.498253,0.508886,0.988322,0.971586
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000161.jpg,7,0.508879,0.29745,0.231969,0.475698
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000161.jpg,7,0.509776,0.29668,0.233364,0.475698
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000161.jpg,7,0.515376,0.473521,0.238184,0.975398
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001789.jpg,7,0.694761,0.534827,0.41785,0.643582
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001789.jpg,7,0.632639,0.512382,0.579592,0.950409
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/001193.jpg,7,0.49566,0.48279,0.69688,0.912781
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000932.jpg,7,0.492719,0.424123,0.890568,0.808738
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000932.jpg,7,0.492169,0.424341,0.887739,0.808738
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000230.jpg,7,0.479092,0.599999,0.662891,0.764265
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000227.jpg,7,0.507985,0.651355,1.0,0.689474
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/fit-and-flare dress/000227.jpg,7,0.50505,0.654568,1.0,0.680122
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001744.jpg,6,0.43445,0.490428,0.301695,0.950615
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001744.jpg,6,0.44007,0.455989,0.217508,0.19468
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001643.jpg,6,0.553431,0.591189,0.614263,0.727543
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002226.jpg,6,0.401918,0.530505,0.314142,0.85857
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002226.jpg,6,0.398571,0.86599,0.282282,0.189521
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001441.jpg,6,0.449709,0.721677,0.406493,0.373685
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001441.jpg,6,0.531209,0.504377,0.670782,0.999793
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000038.jpg,6,0.529598,0.486205,0.989086,0.676713
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002221.jpg,6,0.501877,0.512608,0.255241,0.130512
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002221.jpg,6,0.466594,0.552897,0.367272,0.808738
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000446.jpg,6,0.463836,0.570286,0.403537,0.798883
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000446.jpg,6,0.474315,0.563495,0.284741,0.131847
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002188.jpg,6,0.521804,0.585056,0.41575,0.731909
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002229.jpg,6,0.573646,0.703958,0.348944,0.232909
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000613.jpg,6,0.400374,0.501546,0.646193,1.0
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000624.jpg,6,0.45717,0.297251,0.918616,0.584256
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002241.jpg,6,0.441015,0.498633,0.516737,0.998546
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000447.jpg,6,0.493405,0.543706,0.347795,0.827331
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002076.jpg,6,0.52461,0.35853,0.594808,0.41785
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002223.jpg,6,0.523055,0.490799,0.786755,0.975813
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001642.jpg,6,0.390407,0.650088,0.40179,0.358898
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001642.jpg,6,0.515742,0.49903,0.887283,1.0
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000756.jpg,6,0.515498,0.495215,0.539178,0.990299
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000752.jpg,6,0.611915,0.551332,0.617959,0.495223
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002236.jpg,6,0.473677,0.571767,0.524439,0.837727
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000616.jpg,6,0.55929,0.478511,0.692809,0.908317
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000754.jpg,6,0.531803,0.537527,0.623477,0.606833
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001440.jpg,6,0.566942,0.416008,0.84193,0.875925
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002063.jpg,6,0.46976,0.544075,0.886852,0.891887
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000442.jpg,6,0.340503,0.781633,0.37583,0.186842
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000442.jpg,6,0.423997,0.598335,0.731255,0.785441
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002073.jpg,6,0.390492,0.307278,0.46061,0.283868
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001447.jpg,6,0.517968,0.802203,0.446437,0.16212
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002062.jpg,6,0.544028,0.544317,0.467071,0.896324
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000445.jpg,6,0.393773,0.563555,0.286548,0.132744
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000445.jpg,6,0.463288,0.572199,0.459926,0.806309
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001641.jpg,6,0.470964,0.411343,0.512517,0.285857
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000639.jpg,6,0.473777,0.586049,0.327238,0.791247
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002041.jpg,6,0.578216,0.524638,0.622662,0.835591
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001444.jpg,6,0.374751,0.486218,0.746958,0.59888
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001742.jpg,6,0.484857,0.27893,0.455253,0.290666
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002185.jpg,6,0.626722,0.395866,0.211749,0.197478
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002185.jpg,6,0.625346,0.501761,0.362022,1.0
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001131.jpg,6,0.450092,0.545414,0.400551,0.231969
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001131.jpg,6,0.453646,0.500586,0.649103,0.990299
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000441.jpg,6,0.526346,0.571243,0.290025,0.798883
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002182.jpg,6,0.499874,0.556882,1.0,0.728131
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002217.jpg,6,0.503414,0.569807,0.378314,0.778049
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002054.jpg,6,0.562375,0.513054,0.42242,0.862054
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001132.jpg,6,0.394988,0.511839,0.629045,0.966436
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001132.jpg,6,0.429678,0.699173,0.433586,0.220919
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000750.jpg,6,0.447697,0.708391,0.522552,0.4466
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000623.jpg,6,0.609768,0.769936,0.302481,0.339849
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000623.jpg,6,0.557604,0.503837,0.687798,0.998865
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000612.jpg,6,0.731312,0.757389,0.285459,0.346685
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000612.jpg,6,0.675712,0.500129,0.599439,1.0
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002230.jpg,6,0.509764,0.80705,0.440815,0.404326
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002074.jpg,6,0.453788,0.265057,0.528438,0.352299
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000617.jpg,6,0.470834,0.500631,0.566211,1.0
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000037.jpg,6,0.308788,0.557588,0.549746,0.661049
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001138.jpg,6,0.541289,0.499121,0.447064,0.996179
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001138.jpg,6,0.504196,0.529133,0.309871,0.192242
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001738.jpg,6,0.506393,0.473044,0.870841,0.593712
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000622.jpg,6,0.738376,0.646044,0.307448,0.495209
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000622.jpg,6,0.575343,0.497542,0.692809,1.0
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002058.jpg,6,0.461419,0.542379,0.880554,0.831253
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001644.jpg,6,0.558696,0.25164,0.772125,0.485462
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001644.jpg,6,0.552595,0.498145,0.918744,0.99775
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001450.jpg,6,0.509335,0.483236,0.904648,0.37764
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002046.jpg,6,0.494264,0.491383,0.320857,0.871084
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001640.jpg,6,0.518375,0.498145,0.780618,0.99266
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001736.jpg,6,0.497633,0.284959,0.462041,0.301657
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002224.jpg,6,0.555248,0.535098,0.68325,0.857864
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002219.jpg,6,0.429305,0.588479,0.281097,0.636958
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002235.jpg,6,0.549489,0.558086,0.531467,0.848069
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000034.jpg,6,0.622272,0.323352,0.486493,0.284265
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000034.jpg,6,0.649184,0.485454,0.772992,0.966436
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001134.jpg,6,0.463175,0.484234,0.478938,0.965407
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001134.jpg,6,0.471217,0.141506,0.362351,0.285459
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000751.jpg,6,0.581445,0.488381,0.352158,0.969808
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000035.jpg,6,0.513591,0.267538,0.454958,0.240852
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000035.jpg,6,0.51414,0.477165,0.536622,0.945036
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000753.jpg,6,0.503819,0.521912,1.0,0.608695
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002049.jpg,6,0.423486,0.538012,0.775915,0.831253
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002045.jpg,6,0.579571,0.54819,0.58184,0.890371
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002045.jpg,6,0.510268,0.734737,0.343929,0.125712
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001445.jpg,6,0.506835,0.440899,0.230927,0.706684
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001737.jpg,6,0.464676,0.286954,0.331551,0.313301
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001737.jpg,6,0.483105,0.485454,0.574209,0.974062
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002187.jpg,6,0.713857,0.572604,0.240495,0.706816
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002306.jpg,6,0.498226,0.272791,0.70166,0.522552
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002218.jpg,6,0.573749,0.772543,0.548672,0.286256
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002238.jpg,6,0.547792,0.497168,0.539189,0.988322
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001743.jpg,6,0.564464,0.554712,0.916029,0.666374
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001645.jpg,6,0.51562,0.673327,0.42547,0.464836
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000749.jpg,6,0.506988,0.478086,0.977731,0.750839
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001139.jpg,6,0.680685,0.805791,0.521782,0.33208
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001139.jpg,6,0.59315,0.495704,0.719549,0.990595
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000621.jpg,6,0.594221,0.497955,0.766434,0.994474
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002052.jpg,6,0.536072,0.54698,0.672493,0.888836
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000620.jpg,6,0.307798,0.737159,0.334684,0.442228
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000620.jpg,6,0.458688,0.505027,0.642613,1.0
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002075.jpg,6,0.389934,0.260019,0.391044,0.297559
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002061.jpg,6,0.583607,0.530236,0.583616,0.923095
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002042.jpg,6,0.546081,0.529507,0.631657,0.924197
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002042.jpg,6,0.503107,0.745603,0.367435,0.1026
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000614.jpg,6,0.418856,0.503982,0.659391,0.867993
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000444.jpg,6,0.577666,0.522446,0.537969,0.83984
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002183.jpg,6,0.633988,0.586373,0.229956,0.803261
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000448.jpg,6,0.491273,0.567482,0.269409,0.881568
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000448.jpg,6,0.52536,0.818114,0.192242,0.260213
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002225.jpg,6,0.460574,0.773229,0.275556,0.43889
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002225.jpg,6,0.452497,0.917463,0.228294,0.131624
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001646.jpg,6,0.721055,0.526582,0.468986,0.970939
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001646.jpg,6,0.708088,0.567914,0.406493,0.374353
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001646.jpg,6,0.2929,0.521793,0.478725,0.970939
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000033.jpg,6,0.470335,0.508253,0.988008,0.48351
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002233.jpg,6,0.562122,0.546128,0.368596,0.865728
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002186.jpg,6,0.636646,0.646279,0.346969,0.716256
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000618.jpg,6,0.671947,0.751277,0.320063,0.493412
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000618.jpg,6,0.524516,0.50519,0.694469,1.0
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000619.jpg,6,0.466098,0.220086,0.61824,0.39617
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000615.jpg,6,0.557989,0.558383,0.459028,0.885823
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000615.jpg,6,0.473489,0.762952,0.278342,0.328212
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001448.jpg,6,0.484184,0.582208,0.342784,0.788654
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001443.jpg,6,0.499852,0.494019,0.998353,0.919298
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002220.jpg,6,0.48653,0.836128,0.286225,0.204031
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002220.jpg,6,0.50416,0.567891,0.370001,0.844465
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002237.jpg,6,0.504689,0.442391,0.736977,0.454335
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002237.jpg,6,0.529232,0.497168,0.944936,0.998403
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001741.jpg,6,0.455333,0.489133,0.601521,0.627137
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002077.jpg,6,0.482967,0.278733,0.507636,0.324328
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001135.jpg,6,0.468405,0.163013,0.464924,0.288656
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001135.jpg,6,0.459121,0.500098,0.508035,0.999826
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001136.jpg,6,0.393956,0.511656,0.629045,0.964348
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001136.jpg,6,0.429088,0.698929,0.432984,0.219912
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001739.jpg,6,0.514048,0.4728,0.856371,0.567082
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001740.jpg,6,0.512515,0.435814,0.266814,0.199626
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001740.jpg,6,0.490215,0.475695,0.345299,0.939272
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/000755.jpg,6,0.511486,0.551091,0.973178,0.495223
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/001442.jpg,6,0.499365,0.552081,0.96929,0.539178
/kaggle/input/datasets/afqwe0/clotheslabelled/Himesh/denim shorts (jorts)/002240.jpg,6,0.606291,0.521715,0.697389,0.944218
